course_id,course_name,course_type,teacher_name,department_id,credits
000217041,個體經濟學,R,黃柏鈞,208,3
000219031,經濟學,R,王信實,208,3
000219511,經濟學,R,吳文傑,301,3
000219561,經濟學,R,鄭鴻章,301,3
000221011,財政學,R,陳國樑,205,3
000226001,政治學,R,周家瑜,202,3
000226021,政治學,R,韋洪武,202,3
000228031,貨幣銀行學,P,蕭明福,208,3
000314031,初級會計學（一）,R,陳宇紳,303,3
000314041,初級會計學（一）,R,詹凌菁,303,3
000314131,初級會計學（一）,R,林禹銘,303,3
000323011,中級會計學（一）,R,潘健民,303,3
000323021,中級會計學（一）,R,陳漢鐘,303,3
000347111,財務管理,E,郭維裕,307,3
000347121,財務管理,E,林基煌、屠美亞,307,3
000350011,行銷管理,R,朱怡亭、陳姿伃,305,3
000351071,投資學,R,張元晨,307,3
000357021,多媒體與程式設計軟體,E,張瑞岩,306,3
000359031,統計學（一）,R,張育瑋,304,3
000359051,統計學（一）,R,楊素芬,304,3
000359081,統計學（一）,R,周珮婷,304,3
000361031,企業倫理與社會責任,R,譚丹琪、蘇威傑,305,1
000604001,商事法,R,鄭婷嫻,601,2
000713011,微積分甲,R,楊南屏,701,3
031004021,國文－古典詩選讀,GC,侯雅文,101,3
031004041,國文－古典詩選讀,GC,陳英傑,101,3
031004051,國文－古典詩選讀,GC,呂昭明,101,3
031004061,國文－古典詩選讀,GC,吳慕櫻,101,3
031004081,國文－古典詩選讀,GC,周玉芬,101,3
031008011,國文－古典小說選讀,GC,高振宏,101,3
031009011,國文－古典戲曲選讀,GC,蔡欣欣,101,3
031009021,國文－古典戲曲選讀,GC,侯雲舒,101,3
031013011,國文－臺灣文學選讀,GC,林妤,101,3
031014171,國文－中國思想名作選讀,GC,林啓屏,101,3
031017101,國文－中國語言文字名作選讀,GC,謝忠晟,101,3
031017111,國文－中國語言文字名作選讀,GC,洪燕梅,101,3
031023011,國文－臺灣語言與文化選讀,GC,李天群,101,3
031023021,國文－臺灣語言與文化選讀,GC,李天群,101,3
031031011,國文,GC,古育安,101,3
031031031,國文,GC,黃庭頎,101,3
031226001,進階國文—書法名作欣賞與臨摹,GC,黃庭頎,101,3
032001041,大學英文（一）,GF,賴宇彤,5T1,3
032001051,大學英文（一）,GF,毛佩琦,5T1,3
032001071,大學英文（一）,GF,林翰儀,5T1,3
032001221,大學英文（一）,GF,金嘉炘,5T1,3
032001251,大學英文（一）,GF,李寶莉,5T1,3
032001271,大學英文（一）,GF,陳綉諭,5T1,3
032001291,大學英文（一）,GF,毛佩琦,5T1,3
032001301,大學英文（一）,GF,陳雅莉,5T1,3
032001421,大學英文（一）,GF,黃杏妃,5T1,3
032001441,大學英文（一）,GF,陳綉諭,5T1,3
032001461,大學英文（一）,GF,戚大為,5T1,3
032001491,大學英文（一）,GF,林翰儀,5T1,3
032001611,大學英文（一）,GF,金嘉炘,5T1,3
032001691,大學英文（一）,GF,郭曉蓉,5T1,3
032001801,大學英文（一）,GF,余懿珊,5T1,3
032001821,大學英文（一）,GF,郭曉蓉,5T1,3
032001921,大學英文（一）,GF,毛佩琦,5T1,3
032001941,大學英文（一）,GF,謝思蕾,5T1,3
041175001,台灣電影與文學中的性別,GH,陳佩甄,000,3
041193001,語言發展與認知、文化的交響,GH,薩文蕙,501,3
041194001,中東歐電影、文化與社會,GH,陳美芬,504,3
041196001,語言與手勢－比手說話,GH,徐嘉慧,501,3
041198001,從少年書寫看臺灣,GH,羅詩雲,000,3
041203001,德語區現代藝術賞析,GH,許嘉眙,509,2
041213001,台語導論,GH,蔡惠名,000,3
042053001,歐洲政府與外交政策,GS,湯紹成,000,2
042089001,從漫畫看日本,GS,蔡增家,000,2
042116041,生活中的經濟學,CGS,周德宇,205,3
042137001,法學素養,CGS,傅玲靜,000,3
042142001,環視全球－挑戰國際視野,CGS,楊文琪,000,3
042209001,設計思維與創意開發,GS,蘇偉業,206,2
042217001,AI、性別與勞動,GS,陳芙萱,000,3
042218001,認識台灣新住民—了解文化與歷史以實踐有效的溝通,GS,王雅萍,209,3
043010001,生活中的律動,CGN,蔡尚岳,000,3
043016001,生活中的生命科學,CGN,陳紹寬,000,3
043021001,探索遺傳特性,GN,趙知章,000,2
043025011,大腦與我,CGN,廖文霖,000,3
043031001,心理與生活,CGN,孫蒨如,702,3
043033001,藥你康健、遠離毒惑（禍）,GN,詹銘煥,000,3
044115001,語言與認知神經科學概論,GHN,賴瑶鍈,000,3
044121001,創新媒體與創意,GHS,林翠絹,403,3
045019011,新生專題：自學力,GA,藍美華,209,3
045064001,自主實踐學習１－１,GA,馬藹萱,102,1
046001001,程式設計概論,GI,邱淑怡,703,3
046001031,程式設計概論,GI,邱淑怡,703,3
088110011,華語－密集班聽力課程（一）,E,詹永康,162,3
088110041,華語－密集班聽力課程（一）,E,陳惠芳,162,3
088210021,華語－密集班口說課程（一）,E,林佩君,162,3
088210031,華語－密集班口說課程（一）,E,吳孟盈,162,3
088310011,華語－密集班閱讀課程（一）,E,詹永康,162,3
088310021,華語－密集班閱讀課程（一）,E,林佩君,162,3
088410011,華語－密集班寫作課程（一）,E,詹永康,162,3
088410041,華語－密集班寫作課程（一）,E,陳惠芳,162,3
088410051,華語－密集班寫作課程（一）,E,簡汎霓,162,3
088500051,華語特別班基礎華語,E,方資閔,162,3
088501041,華語特別班實用華語,E,蔡一萍,162,3
088501061,華語特別班實用華語,E,詳備註,162,3
088504001,新聞時事華語,E,葛健生,162,3
088505001,中文散文選讀與寫作訓練,E,蔡一萍,162,3
088508001,議題討論與口語表達,E,許宇萱,162,3
088940001,變化中的中國,E,陳憶寧,162,3
090019001,風水、建築與環境,GH,邱博舜,102,2
090060011,醫療與生活,GN,呂志得,102,2
090060021,醫療與生活,GN,林怡君,102,2
090104001,長期照護與健康產業發展,GN,黃遵誠,102,2
090114001,數位轉型的智權與風險管理,GN,萬幼筠,102,2
090117001,食品安全與生活,GSN,汪文豪,102,2
000359211,統計學（一）,R,陳立榜,304,3
000361051,企業倫理與社會責任,R,柯玉佳,305,1
000603001,民法概要,E,葉啓洲,601,2
000711011,微積分,R,林光暉,701,3
000713031,微積分甲,R,林俊良,701,3
000216011,社會學,E,陳宗文,204,3
000217011,個體經濟學,R,陳鎮洲,208,3
000217021,個體經濟學,R,李慧琳,208,3
000217031,個體經濟學,R,徐麗振,208,3
000218001,總體經濟學,R,莊奕琦,208,3
000218011,總體經濟學,R,洪福聲,208,3
000218041,總體經濟學,R,朱琇妍,208,3
000218051,總體經濟學,R,李文傑,208,3
000219021,經濟學,R,翁永和,208,3
000219041,經濟學,R,莊奕琦,208,3
000219081,經濟學,R,廖郁萍,208,3
000219111,經濟學,R,彭喜樞,208,3
000219121,經濟學,R,胡偉民,208,3
000219541,經濟學,R,郭炳伸,301,3
000219551,經濟學,R,朴民佑,301,3
000219571,經濟學,R,溫偉任,301,3
000228041,貨幣銀行學,P,賴廷緯,208,3
000314051,初級會計學（一）,R,梁嘉紋,303,3
000314071,初級會計學（一）,R,翁嘉祥,303,3
000314081,初級會計學（一）,R,張祐慈,303,3
000314091,初級會計學（一）,R,黃政仁,303,3
000323031,中級會計學（一）,R,徐愛恩,303,3
000335011,中級會計學（三）,R,陳明進,303,3
000337011,成本管理會計（一）,R,李佳玲,303,3
000347001,財務管理,E,周冠男,307,3
000347051,財務管理,E,邱健嘉,307,3
000347061,財務管理,E,車倫周,307,3
000347071,財務管理,E,車倫周,307,3
000347091,財務管理,E,詹育儒,307,3
000347101,財務管理,E,蔡政憲,307,3
000348001,管理學,R,胡昌亞,305,3
000348011,管理學,R,李嘉綺,305,3
000348031,管理學,R,郭曉玲,305,3
000348071,管理學,R,官函霓,305,3
000350001,行銷管理,R,白佩玉,305,3
000351021,投資學,R,顏錫銘,307,3
000351041,投資學,R,謝沛霖,307,3
000357011,多媒體與程式設計軟體,E,李博逸、林湘霖,306,3
000358011,資料分析與程式設計入門,E,周彥君,306,3
000358031,資料分析與程式設計入門,E,余千智,306,3
000359011,統計學（一）,R,黃佳慧,304,3
000359021,統計學（一）,R,余清祥,304,3
000359071,統計學（一）,R,蔡紋琦,304,3
000360101,統計學（二）,R,翁久幸,304,3
000361001,企業倫理與社會責任,R,黃秉德,305,1
000361011,企業倫理與社會責任,R,別蓮蒂,305,1
000361021,企業倫理與社會責任,R,別蓮蒂,305,1
000361041,企業倫理與社會責任,R,陳立民,305,1
000603011,民法概要,E,詹聰哲,601,2
000603021,民法概要,E,王千維,601,2
000604011,商事法,R,魏杏芳,601,2
000605021,商事法,R,劉承愚,601,2
000711001,微積分,R,張宜武,701,3
031004011,國文－古典詩選讀,GC,鄭文惠,101,3
031004031,國文－古典詩選讀,GC,許東海,101,3
031004091,國文－古典詩選讀,GC,吳慕櫻,101,3
031008041,國文－古典小說選讀,GC,許庭慈,101,3
031013031,國文－臺灣文學選讀,GC,崔末順,101,3
031013041,國文－臺灣文學選讀,GC,林妤,101,3
031014161,國文－中國思想名作選讀,GC,周志煌,101,3
031017141,國文－中國語言文字名作選讀,GC,羅睿晣,101,3
031022001,進階國文—張愛玲小說,GC,王婉如,101,3
031026001,國文－基礎班,GC,呂昭明,101,3
032001011,大學英文（一）,GF,趙宣彭,5T1,3
032001021,大學英文（一）,GF,金嘉炘,5T1,3
032001031,大學英文（一）,GF,黃杏妃,5T1,3
032001081,大學英文（一）,GF,余懿珊,5T1,3
032001091,大學英文（一）,GF,李寶莉,5T1,3
032001211,大學英文（一）,GF,趙宣彭,5T1,3
032001411,大學英文（一）,GF,金嘉炘,5T1,3
032001431,大學英文（一）,GF,余懿珊,5T1,3
032001451,大學英文（一）,GF,彭家洋,5T1,3
032001471,大學英文（一）,GF,陳雅莉,5T1,3
032001501,大學英文（一）,GF,郭曉蓉,5T1,3
032001511,大學英文（一）,GF,賴宇彤,5T1,3
032001621,大學英文（一）,GF,趙宣彭,5T1,3
032001631,大學英文（一）,GF,余懿珊,5T1,3
032001671,大學英文（一）,GF,朱容萱,5T1,3
032001711,大學英文（一）,GF,彭家洋,5T1,3
032001841,大學英文（一）,GF,趙宣彭,5T1,3
032001881,大學英文（一）,GF,陳佳琦,5T1,3
032001901,大學英文（一）,GF,趙宣彭,5T1,3
032001911,大學英文（一）,GF,陳佳琦,5T1,3
032001951,大學英文（一）,GF,謝思蕾,5T1,3
041097001,轉型期與近代東亞: 從1930年代到1940年代,GH,曾士榮,000,2
041099021,文明發展與歷史思惟,CGH,楊瑞松,103,3
041100041,生命價值與哲學思惟,CGH,胡志強,104,3
041123001,生命探索與宗教文化,CGH,林敬智,000,3
041133001,近代臺灣歷史與人物,CGH,薛化元,000,3
041133011,近代臺灣歷史與人物,CGH,林果顯,000,3
041135001,西方文學經典與人文思維,CGH,林質心、邱彥彬,501,3
041181001,數位傳播與人文藝術,GH,黃葳威,403,2
041191001,實用台灣閩南語,GH,蔡惠名,000,3
042051001,經濟全球化與台商大陸投資,GS,陳德昇,000,2
042078001,現代經濟社會：歐洲經濟發展觀,GS,洪美蘭,000,3
042096001,歐盟的兩岸政策,GS,湯紹成,000,2
042112001,臺灣政治,CGS,林超琦,202,3
042112011,臺灣政治,CGS,魏玫娟,000,3
042142011,環視全球－挑戰國際視野,CGS,馮慕文,000,3
042143001,溝通與協商,GS,朱斌妤,206,3
042156001,中國大陸概論,CGS,鍾延麟,000,3
042183001,歐亞樞紐下的土耳其,GS,熊道天,508,3
042196001,年輕人須具備的期貨知識,GS,杜文苓、林建秀,ZU1,2
042200001,認識勞資關係與勞動權益,GS,吳姿慧,000,2
043024001,物理學史與人類文明,CGN,楊志開,000,3
043027001,科技與人文社會,CGN,楊宗翰,000,3
043043001,數位遊戲與社會,GN,林日璇,402,3
044008001,民族文學,GHS,黃季平,209,2
044014001,國際關係理論與現勢,GHS,郭昕光,203,2
044104001,窺探科技中的語言應用,GHI,張瑜芸,000,3
044117001,台灣近現代社會文化史,GHS,李衣雲,000,2
045023001,國小學生課後關懷與輔導,GA,張愛華,305,1
045025001,動物權：理論與實踐,GA,盧倩儀,509,1
045052001,自主學習專題：大文山文化歷史與田野調查,GA,詹培昕,102,2
045060001,自主學習專題：人文茶學概論－基礎製茶學,GA,高振宏,102,2
045062001,自主實踐學習２,GA,馬藹萱,102,2
045063001,自主學習專題：3D建模與原型製作－從概念到創造,GA,范噶色,102,2
046001021,程式設計概論,GI,邱淑怡,703,3
046001141,程式設計概論,GI,郭正佩,000,3
046005001,程式設計應用專題,GI,邱淑怡,703,3
046006011,計算思維與人工智慧,GI,吳怡潔,000,3
046008001,設計思維與軟體系統專案管理,GI,魏綾音,000,3
046008011,設計思維與軟體系統專案管理,GI,魏綾音,000,3
046008021,設計思維與軟體系統專案管理,GI,魏綾音,000,3
088110021,華語－密集班聽力課程（一）,E,林佩君,162,3
088110051,華語－密集班聽力課程（一）,E,簡汎霓,162,3
088210011,華語－密集班口說課程（一）,E,詹永康,162,3
088210041,華語－密集班口說課程（一）,E,陳惠芳,162,3
088310031,華語－密集班閱讀課程（一）,E,吳孟盈,162,3
088310051,華語－密集班閱讀課程（一）,E,簡汎霓,162,3
088410021,華語－密集班寫作課程（一）,E,林佩君,162,3
088410031,華語－密集班寫作課程（一）,E,吳孟盈,162,3
088410061,華語－密集班寫作課程（一）,E,許宇萱,162,3
088500061,華語特別班基礎華語,E,詳備註,162,3
088501011,華語特別班實用華語,E,方資閔,162,3
088501031,華語特別班實用華語,E,陳惠芳,162,3
088501051,華語特別班實用華語,E,許宇萱,162,3
088944001,新聞時事（一）,E,陳憶寧,162,3
090014011,生物技術導論,GN,周志銘,102,2
090020001,認識中醫藥,GN,邱榮鵬,102,2
090044001,藥物使用與生活的關係,GN,潘俊宏,102,2
090060001,醫療與生活,GN,林志陵,102,2
090088001,預防醫學與校園健康,GN,吳逸帆,102,2
090108001,關於藝術的話題,GHS,陳正才,102,2
090109001,仰望星空探索宇宙,GN,徐麗婷,102,2
090112001,自我探索與心理健康,GH,王素芸,102,2
090116001,氣候變遷與永續旅遊,GS,柳婉郁,102,2
090118001,幸福學,GHS,那原道,102,3
090121001,風土、生活與產業,GS,林郁芳,102,2
090126001,聲音自媒體應用與創作,GS,吳宇軒,102,3
000211011,政治學,R,蔡中民,202,3
000218021,總體經濟學,R,梁斐琪,208,3
000219051,經濟學,R,李文傑,208,3
000219521,經濟學,R,林信助,301,3
000219531,經濟學,R,蔡致遠,301,3
000221001,財政學,R,黃智聰,205,3
000226011,政治學,R,孫采薇,202,3
000227001,國際關係,R,馮慕文,203,3
000227011,國際關係,R,郭昕光,203,3
000228021,貨幣銀行學,P,林馨怡,208,3
000229001,社會學,R,馬藹萱,204,4
000314011,初級會計學（一）,R,徐愛恩,303,3
000314021,初級會計學（一）,R,何怡澄,303,3
000314061,初級會計學（一）,R,戚務君,303,3
000314101,初級會計學（一）,R,潘健民,303,3
000314111,初級會計學（一）,R,何怡澄,303,3
000314121,初級會計學（一）,R,陳宇紳,303,3
000314141,初級會計學（一）,R,林禹銘,303,3
000314151,初級會計學（一）,R,林禹銘,303,3
000323041,中級會計學（一）,R,金成隆,303,3
000337021,成本管理會計（一）,R,梁嘉紋,303,3
000347041,財務管理,E,盧敬植,307,3
000347081,財務管理,E,郭維裕,307,3
000348021,管理學,R,何乾瑋,305,3
000348041,管理學,R,周庭佑、潘博宇,305,3
000348051,管理學,R,李嘉綺,305,3
000348061,管理學,R,王斌育,305,3
000351061,投資學,R,張元晨,307,3
000357031,多媒體與程式設計軟體,E,李博逸,306,3
000358021,資料分析與程式設計入門,E,楊亨利,306,3
000359041,統計學（一）,R,吳漢銘,304,3
000359061,統計學（一）,R,陳怡如,304,3
000359091,統計學（一）,R,蔡紋琦,304,3
000359201,統計學（一）,R,戴以誠,304,3
000605001,商事法,R,王文杰,601,2
000711021,微積分,R,蔡承育,701,3
000712001,微積分,R,劉明郎,701,3
000713021,微積分甲,R,林俊良,701,3
000714001,微積分甲,R,郭岳承,701,3
031004101,國文－古典詩選讀,GC,呂昭明,101,3
031004111,國文－古典詩選讀,GC,周玉芬,101,3
031008021,國文－古典小說選讀,GC,蔡妙真,101,3
031012011,國文－現代小說選讀,GC,陳碩文,101,3
031013021,國文－臺灣文學選讀,GC,張惠珍,101,3
031015011,國文─中國神話選讀,GC,高莉芬,101,3
031017131,國文－中國語言文字名作選讀,GC,謝忠晟,101,3
031023001,國文－臺灣語言與文化選讀,GC,游喬茵,101,3
031027001,國文－進階班,GC,張堂錡,101,3
031031021,國文,GC,楊明璋,101,3
031031041,國文,GC,王婉如,101,3
032001061,大學英文（一）,GF,郭曉蓉,5T1,3
032001201,大學英文（一）,GF,賴宇彤,5T1,3
032001231,大學英文（一）,GF,黃淑真,5T1,3
032001241,大學英文（一）,GF,陳彩虹,5T1,3
032001261,大學英文（一）,GF,戚大為,5T1,3
032001281,大學英文（一）,GF,黃杏妃,5T1,3
032001311,大學英文（一）,GF,詳備註,5T1,3
032001401,大學英文（一）,GF,李寶莉,5T1,3
032001481,大學英文（一）,GF,謝思蕾,5T1,3
032001601,大學英文（一）,GF,李寶莉,5T1,3
032001641,大學英文（一）,GF,崔正芳,5T1,3
032001651,大學英文（一）,GF,戚大為,5T1,3
032001661,大學英文（一）,GF,陳綉諭,5T1,3
032001681,大學英文（一）,GF,黃杏妃,5T1,3
032001701,大學英文（一）,GF,蘇靖棻,5T1,3
032001811,大學英文（一）,GF,賴宇彤,5T1,3
032001831,大學英文（一）,GF,毛佩琦,5T1,3
032001931,大學英文（一）,GF,謝思蕾,5T1,3
041089001,近代台灣人物,GH,曾士榮,000,2
041100031,生命價值與哲學思惟,CGH,蔡偉鼎,104,3
041123011,生命探索與宗教文化,CGH,吳欣芳,000,3
041176001,風土、餐桌與台灣史,GH,黃仁姿,103,3
041201001,戰後台灣史與國際關係,GH,前田直樹,000,2
041212001,數位時代下的閱聽文化,GH,吳欣芳,000,3
042026001,保險糾紛介紹,GS,王正偉,308,2
042103001,由歷史事件看國際關係,GS,郭昕光,203,2
042112081,臺灣政治,CGS,盛杏湲,202,3
042116011,生活中的經濟學,CGS,羅光達,205,3
042121001,當代日中台關係,GS,石原忠浩,000,2
042126001,同志文學在東亞,GS,紀大偉,000,3
042133001,社會學動動腦,CGS,苗延威,204,3
042133011,社會學動動腦,CGS,鄭力軒,204,3
042156031,中國大陸概論,CGS,林義鈞,000,3
042181011,教育探索與自我學習,CGS,莊俊儒,102,3
042203001,職涯發展與求職策略,GS,丘周剛,000,3
042205001,俄國現勢,GS,許菁芸,000,2
042213001,去成長,GS,盧倩儀,509,2
043016011,生活中的生命科學,CGN,趙知章,000,3
043025001,大腦與我,CGN,陳玠文,000,3
043045001,睡眠與健康,GN,陳玠文,000,3
044022001,俄國文化與社會,GHS,彭桂英,504,2
044049001,電影與國際關係,GHS,蔡增家,000,2
044084001,動物與人類社會,GHSN,鄭麗榕,000,2
044114001,那些動物教我的事,GHN,廖文霖,000,2
044118001,抵抗！理論和實踐,GHS,郭怡慧,ZU1,3
044120001,氣候變遷對社會韌性的挑戰,GSN,呂采穎、杜文苓、趙家緯,ZU1,3
044M01001,東協的整合與發展,GHS,黎氏仁,000,1
045040001,自主學習專題：自由軟體GIMP影像編修與應用,GA,蔡炎龍,102,2
045065001,自主實踐學習１－２,GA,馬藹萱,102,1
046001011,程式設計概論,GI,邱淑怡,703,3
046006001,計算思維與人工智慧,GI,張家銘,000,3
088110031,華語－密集班聽力課程（一）,E,吳孟盈,162,3
088110061,華語－密集班聽力課程（一）,E,許宇萱,162,3
088210051,華語－密集班口說課程（一）,E,簡汎霓,162,3
088210061,華語－密集班口說課程（一）,E,許宇萱,162,3
088310041,華語－密集班閱讀課程（一）,E,陳惠芳,162,3
088310061,華語－密集班閱讀課程（一）,E,許宇萱,162,3
088500011,華語特別班基礎華語,E,許宇萱,162,3
088500021,華語特別班基礎華語,E,林佩君,162,3
088500031,華語特別班基礎華語,E,葛健生,162,3
088500041,華語特別班基礎華語,E,蔡一萍,162,3
088501021,華語特別班實用華語,E,吳孟盈,162,3
088502001,國際政經新聞,E,詹永康,162,3
088503001,中級商務華語,E,林佩君,162,3
088939001,讀成語故事學華語,E,陳憶寧,162,3
090026001,探索海洋－從水岸到深海,GN,陳建宏,102,2
090101001,西歐歷史建築,GH,邱博舜,102,2
090106001,健康與生活,GN,黃遵誠,102,2
090108011,關於藝術的話題,GHS,陳正才,102,2
090111001,環境科學與環境保護,GN,侯昭平,102,2
090123001,舞蹈鑑賞,GH,王宏豪,102,3
090125001,從空間認識藝術,GH,黃湧恩,102,2
993015001,衛生保健,GN,詳備註,000,2
000318111,初級會計學（二）,R,何怡澄,303,3
000318131,初級會計學（二）,R,林禹銘,303,3
000327011,中級會計學（二）,R,潘健民,303,3
000327021,中級會計學（二）,R,陳漢鐘,303,3
000346021,成本管理會計（二）,R,梁嘉紋,303,3
000350031,行銷管理,R,楊凱貽,305,3
000350041,行銷管理,R,朱怡亭、陳姿伃,305,3
000351051,投資學,R,邱健嘉,307,3
000359101,統計學（一）,R,薛慧敏,304,3
000360071,統計學（二）,R,蔡紋琦,304,3
000360201,統計學（二）,R,戴以誠,304,3
000605002,商事法,R,李珮瑜,601,2
000605022,商事法,R,陳言博,601,2
000711012,微積分,R,林光暉,701,3
000211012,政治學,R,蔡中民,202,3
000216001,社會學,E,劉叡穎,204,3
000217012,個體經濟學,R,陳鎮洲,208,3
000217022,個體經濟學,R,李慧琳,208,3
000218012,總體經濟學,R,洪福聲,208,3
000219532,經濟學,R,蔡致遠,301,3
000219552,經濟學,R,朴民佑,301,3
000228022,貨幣銀行學,P,張興華,208,3
000318061,初級會計學（二）,R,戚務君,303,3
000318071,初級會計學（二）,R,翁嘉祥,303,3
031007011,國文－古典散文選讀,GC,車行健,101,3
031017121,國文－中國語言文字名作選讀,GC,呂昭明,101,3
031017151,國文－中國語言文字名作選讀,GC,謝忠晟,101,3
032002031,大學英文（二）,GF,黃杏妃,5T1,3
032002041,大學英文（二）,GF,賴宇彤,5T1,3
032002051,大學英文（二）,GF,毛佩琦,5T1,3
032002081,大學英文（二）,GF,余懿珊,5T1,3
032002201,大學英文（二）,GF,賴宇彤,5T1,3
032002211,大學英文（二）,GF,趙宣彭,5T1,3
032002221,大學英文（二）,GF,金嘉炘,5T1,3
032002401,大學英文（二）,GF,李寶莉,5T1,3
032002411,大學英文（二）,GF,金嘉炘,5T1,3
032002431,大學英文（二）,GF,余懿珊,5T1,3
032002461,大學英文（二）,GF,戚大為,5T1,3
032002471,大學英文（二）,GF,陳雅莉,5T1,3
032002501,大學英文（二）,GF,郭曉蓉,5T1,3
032002601,大學英文（二）,GF,李寶莉,5T1,3
032002611,大學英文（二）,GF,金嘉炘,5T1,3
032002661,大學英文（二）,GF,陳綉諭,5T1,3
032002671,大學英文（二）,GF,朱容萱,5T1,3
032002681,大學英文（二）,GF,黃杏妃,5T1,3
032002701,大學英文（二）,GF,蘇靖棻,5T1,3
032002821,大學英文（二）,GF,郭曉蓉,5T1,3
032002831,大學英文（二）,GF,毛佩琦,5T1,3
032002841,大學英文（二）,GF,趙宣彭,5T1,3
032002881,大學英文（二）,GF,陳佳琦,5T1,3
032002921,大學英文（二）,GF,毛佩琦,5T1,3
032002941,大學英文（二）,GF,謝思蕾,5T1,3
041135011,西方文學經典與人文思維,CGH,姜翠芬,501,3
041179001,古代希臘的歷史與文化,GH,陳致宏,103,2
041195011,藝術與當代社會,CGH,鍾適芳,405,3
041214001,俄羅斯文學、電影與藝術,GH,陳美芬,504,3
042131001,全球經濟與勞工問題,GS,張其恆,000,2
